trial_num,transform,feature,builder_name,config_name,model_id,dataset_size,alignment_score,fluency_score,grammaticality_score,semantic_diversity,syntactic_diversity,morphological_diversity,mattr_diversity,unique_bigram_diversity,aug_time,a_time,f_time,g_time,sem_time,syn_time,mor_time,mtr_time,ubi_time,total_time
0,0,0,glue,sst2,distilbert-base-uncased-finetuned-sst-2-english,128,0.9991366,4.791804786213632,1.0121341765873015,0.833075168161998,0.7405418882685285,0.8892248788359713,0.6979927518781295,1.4667143879742306,1.3299167156219482,31.46989369392395,11.130673170089722,33.75372886657715,4.606031894683838,6.6859962940216064,5.818268060684204,0.03961801528930664,0.09972643852233887,94.93385314941406
0,0,1,glue,sst2,distilbert-base-uncased-finetuned-sst-2-english,128,0.99931645,3.4341532811380397,0.9916235457251084,0.8147698199194451,0.7968899011551998,0.9148476135949032,0.7265225191629944,1.6780893042575284,2.8381099700927734,40.8787784576416,10.33234453201294,24.056297302246094,4.616607666015625,4.338195085525513,4.146735429763794,0.03143048286437988,0.06181001663208008,91.3003089427948
0,0,2,glue,sst2,distilbert-base-uncased-finetuned-sst-2-english,128,0.999093,3.8650420578682856,0.9873129546957671,0.8187674668375154,0.7897208732296339,0.8629423483299213,0.7171677789139996,1.4345794392523366,1.600548267364502,28.232333421707153,8.653114795684814,14.721194982528687,4.019283294677734,3.769845724105835,3.4507954120635986,0.03233480453491211,0.0669851303100586,64.5464358329773
0,0,3,glue,sst2,distilbert-base-uncased-finetuned-sst-2-english,128,2.6011329,2.589258412302351,1.0347006798178673,0.8780412490019819,0.7219516534368724,0.9019429977085328,0.7483247429556997,1.321654501216545,1.372699499130249,27.6363263130188,9.213320255279541,17.0353946685791,4.685125350952148,4.531475782394409,3.933411121368408,0.04158520698547363,0.07536578178405762,68.52470397949219
0,0,4,glue,sst2,distilbert-base-uncased-finetuned-sst-2-english,128,3.9301357,3.1671103088015102,1.0679449818121693,0.8427926122794377,0.7017876587001126,0.8954406700732966,0.7233589794368768,1.348356309650053,1.536426067352295,46.58052039146423,9.811098337173462,26.12848711013794,4.515196084976196,7.306604385375977,6.455429553985596,0.05353808403015137,0.08354043960571289,102.47084045410156
0,0,5,glue,sst2,distilbert-base-uncased-finetuned-sst-2-english,128,1.0462191,5.866712112470371,0.9522687815656564,0.8128079473458154,0.9499736046003909,0.8138459405412335,0.677272736625459,1.3940497874924105,2.229196071624756,44.049758195877075,9.506518125534058,22.18531060218811,3.772703170776367,3.4896912574768066,3.2803714275360107,0.02826404571533203,0.06653642654418945,88.6083493232727
0,0,6,glue,sst2,distilbert-base-uncased-finetuned-sst-2-english,128,1.2580819,2.9762213171188225,0.9975423881673882,0.824678150594546,0.6841908748807419,0.9204481057715924,0.7169680264955285,1.3732954545454545,1.3613762855529785,25.64183735847473,8.572208404541016,16.238770723342896,4.417240381240845,4.299422264099121,3.9807844161987305,0.02705860137939453,0.06504344940185547,64.60374188423157
0,0,7,glue,sst2,distilbert-base-uncased-finetuned-sst-2-english,128,1.1851512,5.232564775940046,0.8579427083333333,0.7903174552632305,0.8405241451757683,0.8295373745365967,0.6829197939763397,1.5110410094637223,1.4645922183990479,22.460503339767456,7.961903095245361,14.883268117904663,3.834341287612915,3.8698315620422363,3.529653549194336,0.0321500301361084,0.06845569610595703,58.10469889640808
0,0,8,glue,sst2,distilbert-base-uncased-finetuned-sst-2-english,128,1.505092,13.147514890945322,0.9492993551587302,0.8010555390110641,1.2482072639069768,0.7752610481218971,0.6809518125610763,1.4518828451882846,1.4468140602111816,22.97740626335144,7.92840576171875,15.315080642700195,3.7565417289733887,7.27793288230896,7.455370903015137,0.02746415138244629,0.07668161392211914,66.26169800758362
0,0,9,glue,sst2,distilbert-base-uncased-finetuned-sst-2-english,128,2.1613612,3.699607199615688,0.898077876984127,0.8116897760203438,0.700895655504419,0.8856144512080097,0.6836288812628537,1.5873303167420814,2.975254774093628,46.628740310668945,9.906092166900635,29.74861979484558,4.909348249435425,8.84712815284729,8.164111852645874,0.023500919342041016,0.0805349349975586,111.28333115577698
0,0,10,glue,sst2,distilbert-base-uncased-finetuned-sst-2-english,128,1.0035025,8.84664297866015,0.8868458581349206,0.7833973129084081,0.8086344906623607,0.7801825704073788,0.713181013139415,1.422875816993464,3.039354085922241,33.06612300872803,8.19097089767456,15.803225994110107,3.974839925765991,3.9979333877563477,3.792808771133423,0.0349881649017334,0.06784939765930176,71.96809363365173
0,0,11,glue,sst2,distilbert-base-uncased-finetuned-sst-2-english,128,9.372591,5.324217675780899,0.9259331597222221,0.8205176579396835,0.8131769225364558,0.7697958516082766,0.7046661999978355,1.406288532675709,1.4757368564605713,26.79361391067505,8.391626358032227,16.72489285469055,3.80991268157959,3.793839693069458,3.5178463459014893,0.0317997932434082,0.06804633140563965,64.60731482505798
0,0,12,glue,sst2,distilbert-base-uncased-finetuned-sst-2-english,128,1.2093258,7.477801141775679,0.8772941468253969,0.8229437216563409,0.6902414284480637,0.8451759803620074,0.6895212108344724,1.493948562783661,1.4751086235046387,23.901525497436523,8.37841534614563,20.1888165473938,4.024461984634399,7.29853081703186,6.319259881973267,0.030478239059448242,0.07591462135314941,71.69251155853271
