trial_num,transform,feature,builder_name,config_name,model_id,dataset_size,alignment_score,fluency_score,grammaticality_score,semantic_diversity,syntactic_diversity,morphological_diversity,mattr_diversity,unique_bigram_diversity,aug_time,a_time,f_time,g_time,sem_time,syn_time,mor_time,mtr_time,ubi_time,total_time
0,0,0,SetFit/sst5,default,SetFit/distilbert-base-uncased__sst5__all-train,75,6.908075,2.8588572191299115,1.2814021164021163,0.871848072907976,0.718471156519604,0.9217242400953821,0.734831579100953,1.2663582286847324,2.0567984580993652,31.001412868499756,8.118591547012329,19.870497703552246,5.04752779006958,10.885141134262085,8.652003765106201,0.02394247055053711,0.08182740211486816,85.73774313926697
0,0,1,SetFit/sst5,default,SetFit/distilbert-base-uncased__sst5__all-train,45,5.2098,1.874826035121684,1.2640593768371546,0.8727793001314192,0.8279312805622561,0.9784897767409709,0.751843652718629,1.215668202764977,3.1105589866638184,30.640949487686157,8.55912470817566,8.48660922050476,2.33906888961792,1.9733014106750488,1.6262648105621338,0.03173708915710449,0.05541515350341797,56.82302975654602
0,0,2,SetFit/sst5,default,SetFit/distilbert-base-uncased__sst5__all-train,128,7.8529305,2.4718213256757524,1.176213210978836,0.8600682591327725,0.6897656728320951,0.9230819119054955,0.7519555607208457,1.2721221613155833,1.4887831211090088,31.01435422897339,10.509946584701538,45.13063144683838,6.468135595321655,12.646666765213013,4.87020206451416,0.04748678207397461,0.08583784103393555,112.26204442977905
0,0,3,SetFit/sst5,default,SetFit/distilbert-base-uncased__sst5__all-train,128,8.866493,2.3866640115177478,1.162908539666352,0.8898006506624438,0.6957661094883769,0.9673128561074561,0.7469080227694078,1.2681436210847976,1.6447997093200684,31.141129732131958,11.132232427597046,31.353172063827515,6.49383807182312,11.600555658340454,12.018885135650635,0.03548264503479004,0.09757041931152344,105.51766586303711
0,0,4,SetFit/sst5,default,SetFit/distilbert-base-uncased__sst5__all-train,128,6.64818,2.2461787274062828,1.1382152714183964,0.8889035649680258,0.7187407492480381,0.9398831655609116,0.7507818990723042,1.28015873015873,1.6127853393554688,30.814128637313843,12.955920219421387,38.466702699661255,6.134446859359741,7.28216028213501,4.826583385467529,0.04637026786804199,0.08740115165710449,102.22649884223938
0,0,5,SetFit/sst5,default,SetFit/distilbert-base-uncased__sst5__all-train,128,6.7630515,2.556247020660012,1.2304724138708514,0.8657458599981386,0.6783965502492684,0.9170866028568777,0.7313791330042061,1.278496362166532,1.5759992599487305,30.754251956939697,11.376627445220947,42.877275228500366,6.583638668060303,4.614561080932617,4.298462390899658,0.07401418685913086,0.07759666442871094,102.23242688179016
0,0,6,SetFit/sst5,default,SetFit/distilbert-base-uncased__sst5__all-train,128,6.3450217,2.8283273119409205,1.2359780844155843,0.8764773814914245,0.7185442454190348,0.9092874714564468,0.7471156514123586,1.249266862170088,1.6022562980651855,30.99479031562805,11.151666641235352,44.40380787849426,7.145620822906494,4.851755619049072,4.573052406311035,0.05787467956542969,0.1442394256591797,104.92506408691406
0,0,7,SetFit/sst5,default,SetFit/distilbert-base-uncased__sst5__all-train,128,6.393879,2.4125872817443064,1.2279358878968256,0.8403442273718359,0.6145752675395627,0.9381683899575376,0.742476088936888,1.2804081632653062,1.5421459674835205,27.519380569458008,10.007749795913696,32.15590500831604,5.947462558746338,4.841120958328247,4.534924507141113,0.0451357364654541,0.08430838584899902,86.67813348770142
0,0,8,SetFit/sst5,default,SetFit/distilbert-base-uncased__sst5__all-train,128,8.669827,3.5861201926276913,1.249167080026455,0.8845299567943751,0.7308004799735838,0.907432317507793,0.7476871814099165,1.280358598207009,1.498173713684082,45.43996214866638,12.246309995651245,48.956063747406006,6.724133253097534,4.93318247795105,4.783536195755005,0.04225444793701172,0.08557462692260742,124.70919060707092
0,0,9,SetFit/sst5,default,SetFit/distilbert-base-uncased__sst5__all-train,31,6.548953,3.0664966225011026,1.2056067588325654,0.8751396481935122,0.8082057738382918,1.0121153058672216,0.7211229860756755,1.2286541244573081,0.8905575275421143,7.52882194519043,5.873629331588745,9.427607774734497,1.6137831211090088,4.30275559425354,3.6374568939208984,0.024105548858642578,0.08406829833984375,33.38278603553772
